date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:52:23	112916/112916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221b914-5ff2c5c601d40%22	https://bluffpersonnel.com/wp-content/themes/nokri/fonts/line-awesome.eot?v=1.1.	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/fonts/line-awesomeeb4f.eot	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/line-awesome.min.css?ver=6.8.1)
07:52:23	112916/112916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221b914-5ff2c5c601d40%22	https://bluffpersonnel.com/wp-content/themes/nokri/fonts/line-awesome.eot??v=1.1.	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/fonts/line-awesome0176.eot	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/line-awesome.min.css?ver=6.8.1)
07:52:23	45108/45108	---M--	200	added ('OK')	font/woff2	etag:%22b034-5ff2c5c601d40%22	https://bluffpersonnel.com/wp-content/themes/nokri/fonts/line-awesome.woff2?v=1.1.	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/fonts/line-awesomeeb4f.woff2	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/line-awesome.min.css?ver=6.8.1)
07:52:23	57436/57436	---M--	200	added ('OK')	font/woff	etag:%22e05c-5ff2c5c601d40%22	https://bluffpersonnel.com/wp-content/themes/nokri/fonts/line-awesome.woff?v=1.1.	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/fonts/line-awesomeeb4f.woff	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/line-awesome.min.css?ver=6.8.1)
07:52:23	112728/112728	---M--	200	added ('OK')	font/ttf	etag:%221b858-5ff2c5c601d40%22	https://bluffpersonnel.com/wp-content/themes/nokri/fonts/line-awesome.ttf?v=1.1.	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/fonts/line-awesomeeb4f.ttf	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/line-awesome.min.css?ver=6.8.1)
07:52:24	433695/433695	---M--	200	added ('OK')	image/svg+xml	etag:%2269e1f-5ff2c5c601d40%22	https://bluffpersonnel.com/wp-content/themes/nokri/fonts/line-awesome.svg?v=1.1.	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/fonts/line-awesomeeb4f.svg	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/line-awesome.min.css?ver=6.8.1)
07:52:24	16954/16954	---M--	200	added ('OK')	image/png	etag:%22423a-5ff2c5c601d40%22	https://bluffpersonnel.com/wp-content/themes/nokri/images/spritemap.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/spritemap.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/dropzone.css?ver=6.8.1)
07:52:26	97645/97645	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2005:52:24%20GMT	https://bluffpersonnel.com/wp-content/themes/nokri/images/spritemap%402x.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/spritemap@2x.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/dropzone.css?ver=6.8.1)
07:52:29	97645/97645	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2005:52:27%20GMT	https://bluffpersonnel.com/wp-content/themes/nokri/css/img/loading.gif	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/css/img/loading.gif	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/new/fileinput.min.css?ver=6.8.1)
07:52:32	97645/97645	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2005:52:30%20GMT	https://bluffpersonnel.com/wp-content/themes/nokri/css/img/loading-sm.gif	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/css/img/loading-sm.gif	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/new/fileinput.min.css?ver=6.8.1)
07:52:32	3701/3701	---M--	200	added ('OK')	image/png	etag:%22e75-5ff2c5c601d40%22	https://bluffpersonnel.com/wp-content/themes/nokri/css/new/square1.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/css/new/square1.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/new/checkbox-square.css?ver=6.8.1)
07:52:33	6122/6122	---M--	200	added ('OK')	image/png	etag:%2217ea-5ff2c5c601d40%22	https://bluffpersonnel.com/wp-content/themes/nokri/css/new/square@2x.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/css/new/square@2x.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/new/checkbox-square.css?ver=6.8.1)
07:52:33	1114/1114	---M--	200	added ('OK')	image/png	etag:%2245a-5ff2c5c601d40%22	https://bluffpersonnel.com/wp-content/themes/nokri/css/minimal/minimal.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/css/minimal/minimal.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/minimal/minimal.css?ver=6.8.1)
07:52:33	1114/1114	---M--	200	added ('OK')	image/png	etag:%2245a-5ff2c5c601d40%22	https://bluffpersonnel.com/wp-content/themes/nokri/css/minimal/minimal@2x.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/css/minimal/minimal@2x.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/minimal/minimal.css?ver=6.8.1)
07:52:34	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-5ff2c5c601d40%22	https://bluffpersonnel.com/wp-content/themes/nokri/fonts/themify.eot	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/fonts/themify.eot	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/new/themify-icons.css?ver=6.8.1)
07:52:34	56108/56108	---M--	200	added ('OK')	font/woff	etag:%22db2c-5ff2c5c601d40%22	https://bluffpersonnel.com/wp-content/themes/nokri/fonts/themify.woff	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/fonts/themify.woff	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/new/themify-icons.css?ver=6.8.1)
07:52:34	78584/78584	---M--	200	added ('OK')	font/ttf	etag:%22132f8-5ff2c5c601d40%22	https://bluffpersonnel.com/wp-content/themes/nokri/fonts/themify.ttf	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/fonts/themify.ttf	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/new/themify-icons.css?ver=6.8.1)
07:52:34	234269/234269	---M--	200	added ('OK')	image/svg+xml	etag:%223931d-5ff2c5c601d40%22	https://bluffpersonnel.com/wp-content/themes/nokri/fonts/themify.svg	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/fonts/themify.svg	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/new/themify-icons.css?ver=6.8.1)
07:52:34	1099/1099	---M--	200	added ('OK')	image/gif	etag:%2244b-5ff2c5c601d40%22	https://bluffpersonnel.com/wp-content/themes/nokri/css/new/images/bx_loader.gif	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/css/new/images/bx_loader.gif	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/new/jquery.bxslider.css?ver=6.8.1)
07:52:35	2806/2806	---M--	200	added ('OK')	image/png	etag:%22af6-5ff2c5c601d40%22	https://bluffpersonnel.com/wp-content/themes/nokri/css/new/images/controls.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/css/new/images/controls.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/new/jquery.bxslider.css?ver=6.8.1)
07:52:38	97645/97645	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2005:52:35%20GMT	https://bluffpersonnel.com/wp-content/themes/nokri/css/close.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/css/close.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/YouTubePopUp.css?ver=6.8.1)
07:52:38	4499/4499	---M--	200	added ('OK')	image/png	etag:%221193-5ff2c5c601d40%22	https://bluffpersonnel.com/wp-content/themes/nokri/images/profile-bg.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/profile-bg.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/admin-custom.css?ver=6.8.1)
07:52:40	97645/97645	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2005:52:38%20GMT	https://bluffpersonnel.com/wp-content/themes/nokri/images/how-it-works.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/how-it-works.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/admin-custom.css?ver=6.8.1)
07:52:43	97645/97645	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2005:52:41%20GMT	https://bluffpersonnel.com/wp-content/themes/nokri/images/style.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/style.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:52:46	97645/97645	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2005:52:43%20GMT	https://bluffpersonnel.com/wp-content/themes/nokri/images/style-left.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/style-left.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:52:48	97645/97645	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2005:52:46%20GMT	https://bluffpersonnel.com/wp-content/themes/nokri/images/slider-image.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/slider-image.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:52:49	552603/552603	---M--	200	added ('OK')	image/png	etag:%2286e9b-5ff2c5c601d40%22	https://bluffpersonnel.com/wp-content/themes/nokri/images/slider-2-image.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/slider-2-image.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:52:52	97645/97645	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2005:52:49%20GMT	https://bluffpersonnel.com/wp-content/themes/nokri/images/bg/4.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/bg/4.dd.delayed	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:52:54	97645/97645	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2005:52:52%20GMT	https://bluffpersonnel.com/wp-content/themes/nokri/images/calltoaction-two-bg.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/calltoaction-two-bg.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:52:57	97645/97645	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2005:52:55%20GMT	https://bluffpersonnel.com/wp-content/themes/nokri/images/price.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/price.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:52:59	97645/97645	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2005:52:57%20GMT	https://bluffpersonnel.com/wp-content/themes/nokri/images/price-box-bg.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/price-box-bg.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:53:00	634423/634423	---M--	200	added ('OK')	image/png	etag:%229ae37-5ff2c5c601d40%22	https://bluffpersonnel.com/wp-content/themes/nokri/images/footer.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/footer.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:53:01	6709/6709	---M--	200	added ('OK')	image/png	etag:%221a35-5ff2c5c601d40%22	https://bluffpersonnel.com/wp-content/themes/nokri/images/profile-bg-big.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/profile-bg-big.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:53:01	84081/84081	---M--	200	added ('OK')	image/png	etag:%2214871-5ff2c5c601d40%22	https://bluffpersonnel.com/wp-content/themes/nokri/images/city.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/city.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:53:03	1766174/1766174	---M--	200	added ('OK')	image/png	etag:%221af31e-59e871fee6b61%22	https://demo.nokriwp.com/wp-content/uploads/2018/10/4.png	D:/Code/bluffpersonnel.com/demo.nokriwp.com/wp-content/uploads/2018/10/4.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:53:05	97645/97645	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2005:53:02%20GMT	https://bluffpersonnel.com/wp-content/themes/nokri/images/bg.jpeg	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/bg.jpeg	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:53:07	97645/97645	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2005:53:05%20GMT	https://bluffpersonnel.com/wp-content/themes/nokri/images/blog-big-elements.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/blog-big-elements.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:53:07	3618/3618	---M--	200	added ('OK')	image/png	etag:%22e22-5ff2c5c601d40%22	https://bluffpersonnel.com/wp-content/themes/nokri/images/ping.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/ping.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:53:10	97645/97645	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2005:53:08%20GMT	https://bluffpersonnel.com/wp-content/themes/nokri/images/collage.jpg	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/collage.jpg	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:53:12	97645/97645	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2005:53:10%20GMT	https://bluffpersonnel.com/wp-content/themes/nokri/images/lines.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/lines.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:53:15	97645/97645	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2005:53:13%20GMT	https://bluffpersonnel.com/wp-content/themes/nokri/images/pattern-1.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/pattern-1.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:53:17	97645/97645	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2005:53:15%20GMT	https://bluffpersonnel.com/wp-content/themes/nokri/images/2.jpg	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/2.jpg	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:53:18	247284/247284	---M--	200	added ('OK')	image/png	etag:%223c5f4-5ff2c5c601d40%22	https://bluffpersonnel.com/wp-content/themes/nokri/images/777.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/777.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:53:20	97645/97645	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2005:53:18%20GMT	https://bluffpersonnel.com/wp-content/themes/nokri/images/hero.jpg	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/hero.ed.delayed	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:53:23	97645/97645	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2005:53:21%20GMT	https://bluffpersonnel.com/wp-content/themes/nokri/images/id-1.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/id-1.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:53:25	97645/97645	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2005:53:23%20GMT	https://bluffpersonnel.com/wp-content/themes/nokri/images/style-2.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/style-2.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:53:29	97645/97645	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2005:53:26%20GMT	https://bluffpersonnel.com/wp-content/themes/nokri/images/qa.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/qa.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:53:31	97645/97645	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2005:53:29%20GMT	https://bluffpersonnel.com/wp-content/themes/nokri/images/re.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/re.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:53:34	97645/97645	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2005:53:32%20GMT	https://bluffpersonnel.com/wp-content/themes/nokri/images/re-1.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/re-1.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:53:36	97645/97645	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2005:53:34%20GMT	https://bluffpersonnel.com/wp-content/themes/nokri/images/ax-1.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/ax-1.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:53:39	97645/97645	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2005:53:37%20GMT	https://bluffpersonnel.com/wp-content/themes/nokri/images/ax.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/ax.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:53:42	97645/97645	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2005:53:40%20GMT	https://bluffpersonnel.com/wp-content/themes/nokri/images/gb-1.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/gb-1.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:53:44	97645/97645	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2005:53:42%20GMT	https://bluffpersonnel.com/wp-content/themes/nokri/images/homer.jpg	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/homer.jpg	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:53:47	97645/97645	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2005:53:45%20GMT	https://bluffpersonnel.com/wp-content/themes/nokri/images/m1.jpg	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/m1.jpg	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:53:49	97645/97645	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2005:53:47%20GMT	https://bluffpersonnel.com/wp-content/themes/nokri/images/m2.jpg	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/m2.jpg	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:53:52	97645/97645	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2005:53:50%20GMT	https://bluffpersonnel.com/wp-content/themes/nokri/images/clouds.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/clouds.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:53:55	97645/97645	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2005:53:52%20GMT	https://bluffpersonnel.com/wp-content/themes/nokri/images/sr.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/sr.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:53:55	69322/69322	---M--	200	added ('OK')	image/png	etag:%2210eca-5ff2c5c601d40%22	https://bluffpersonnel.com/wp-content/themes/nokri/images/hero-bg.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/hero-bg.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:53:56	96/96	---M--	200	added ('OK')	image/png	etag:%2260-5ff2c5c601d40%22	https://bluffpersonnel.com/wp-content/themes/nokri/images/line-shape.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/line-shape.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:53:56	104/104	---M--	200	added ('OK')	image/png	etag:%2268-5ff2c5c601d40%22	https://bluffpersonnel.com/wp-content/themes/nokri/images/line2-shape.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/line2-shape.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:53:56	1126599/1126599	---M--	200	added ('OK')	image/png	etag:%221130c7-5ff2c5c601d40%22	https://bluffpersonnel.com/wp-content/themes/nokri/images/top-companies-bg.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/top-companies-bg.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:53:57	43034/43034	---M--	200	added ('OK')	image/png	etag:%22a81a-5ff2c5c601d40%22	https://bluffpersonnel.com/wp-content/themes/nokri/images/resource-bg.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/resource-bg.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:53:59	97645/97645	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2005:53:57%20GMT	https://bluffpersonnel.com/wp-content/themes/nokri/imgs/breadcrumb-bg.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/imgs/breadcrumb-bg.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:54:02	97645/97645	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2005:54:00%20GMT	https://bluffpersonnel.com/wp-content/themes/nokri/imgs/profile-bg.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/imgs/profile-bg.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/theme.css?ver=6.8.1)
07:54:05	97645/97645	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2005:54:02%20GMT	https://bluffpersonnel.com/wp-content/themes/nokri/images/index5-2.jpg	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/index5-2.jpg	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/modern.css?ver=6.8.1)
07:54:07	97645/97645	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2005:54:05%20GMT	https://bluffpersonnel.com/wp-content/themes/nokri/images/index5-1.jpg	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/index5-1.jpg	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/modern.css?ver=6.8.1)
07:54:11	97645/97645	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2005:54:08%20GMT	https://bluffpersonnel.com/wp-content/themes/nokri/images/199.jpg	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/199.jpg	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/modern.css?ver=6.8.1)
07:54:14	97645/97645	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2005:54:11%20GMT	https://bluffpersonnel.com/wp-content/themes/nokri/images/16.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/16.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/modern.css?ver=6.8.1)
07:54:14	1582/1582	---M--	200	added ('OK')	image/png	etag:%2262e-5ff2c5c601d40%22	https://bluffpersonnel.com/wp-content/themes/nokri/images/search-shadow.png	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/search-shadow.png	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/modern.css?ver=6.8.1)
07:54:16	97645/97645	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2005:54:14%20GMT	https://bluffpersonnel.com/wp-content/themes/nokri/images/15.jpg	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/themes/nokri/images/15.jpg	(from https://bluffpersonnel.com/wp-content/themes/nokri/css/modern.css?ver=6.8.1)
07:54:17	214608/214608	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2234650-6065bad53ba00%22	https://bluffpersonnel.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.23.0	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons9506.eot	(from https://bluffpersonnel.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.23.0)
07:54:17	94720/94720	---M--	200	added ('OK')	font/woff2	etag:%2217200-6065bad53ba00%22	https://bluffpersonnel.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.23.0	D:/Code/bluffpersonnel.com/bluffpersonnel.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons9506.woff2	(from https://bluffpersonnel.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.23.0)
